deny,black,hisp,PIratio,HEIratio,LVmed,LVhi,creditscore,publicrecord,PMIdenied,selfemp,single,school1,uria,condo
0,0,0,.37,.32,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.34,.31,0,0,1,0,0,0,1,1,2,0
1,0,0,.43,.42,1,0,2,0,1,0,1,1,3.9,0
0,0,0,.36,.27,0,0,2,0,0,0,1,1,4.3,0
1,0,0,.36,.35,1,0,2,0,0,0,1,1,3.9,0
1,0,0,.78,.72,1,0,2,0,0,0,0,1,3.6,1
0,0,0,.38,.17,0,0,1,0,0,0,1,1,2,0
0,0,0,.37,.31,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.37,.31,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.42,.23,0,0,1,0,0,0,0,1,2,0
0,0,0,.33,.25,0,0,1,0,0,0,0,1,3.2,0
0,1,0,.41,.29,1,0,2,0,0,0,1,1,3.2,0
0,1,0,.38,.32,0,0,2,0,0,0,0,0,5.3,1
0,1,0,.46,.29,0,0,2,0,0,0,0,0,3.2,0
0,1,0,.53,.31,0,0,2,1,0,0,1,1,3.2,0
1,1,0,.34,.34,0,1,2,0,0,0,0,0,3.1,0
0,0,0,.33,.33,0,0,2,0,0,0,1,1,2,1
0,0,0,.39,.38,1,0,2,0,0,1,1,1,10.6,1
1,0,1,.15,.15,1,0,2,1,0,0,0,1,3.2,0
1,1,0,.27,.23,1,0,2,0,0,0,1,1,3.2,1
0,0,1,.45,.27,1,0,2,1,0,0,0,0,3.1,0
1,1,0,.63,.24,0,0,2,1,0,0,1,1,3.2,0
0,1,0,.32,.31,1,0,2,0,0,0,1,1,3.9,0
1,1,0,.44,.44,1,0,2,0,0,0,1,1,3.2,0
1,0,0,.43,.38,1,0,2,0,0,0,0,0,8.9,1
0,0,1,.31,.28,1,0,2,0,0,0,1,1,3.2,0
0,1,0,.33,.23,1,0,2,1,0,0,1,1,3.2,1
1,1,0,.38,.33,0,0,2,0,0,0,1,1,2,1
1,1,0,.37,.18,1,0,2,0,0,0,0,1,3.9,1
1,1,0,.21,.13,1,0,2,1,0,1,1,1,3.2,0
0,1,0,.35,.28,0,0,2,0,0,0,0,1,3.1,0
0,1,0,.21,.21,1,0,2,0,0,0,1,1,3.2,1
0,1,0,.23,.18,0,1,2,1,0,0,0,1,3.9,1
1,0,0,.57,.36,0,1,2,0,0,1,1,1,4.3,1
0,0,0,.27,.23,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.33,.23,0,1,2,0,0,0,0,1,3.9,1
0,0,0,.47,.3,0,0,1,0,0,1,0,1,5.3,0
0,0,0,.32,.29,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.29,.23,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.47,.15,0,0,1,0,0,1,0,1,3.2,0
0,0,1,.3,.3,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.53,.3,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.31,.31,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.39,.28,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.36,.26,1,0,1,0,0,0,0,1,3.9,0
0,0,0,.42,.21,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.36,.27,1,0,2,0,0,0,0,1,2,0
0,0,0,.35,.29,0,0,2,0,0,0,1,1,1.8,0
0,0,0,.26,.22,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.22,.21,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.14,.14,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.32,.23,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.28,.27,0,0,2,0,0,0,1,1,1.8,0
0,1,0,.37,.3,0,0,2,0,0,0,1,1,10.6,0
0,0,0,.28,.26,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.29,.25,0,0,2,0,0,0,1,1,4.3,0
0,1,0,.27,.25,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.25,.24,1,0,2,0,0,0,1,1,3.1,0
0,0,0,.26,.18,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.3,.29,0,0,1,0,0,0,0,1,3.2,0
1,0,0,.5,.29,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.38,.19,0,0,2,0,0,0,0,1,8.9,0
0,0,0,.4,.25,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.34,.28,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.32,.31,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.26,.21,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.2,.2,0,0,2,0,0,1,0,1,10.6,0
0,0,0,.29,.23,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.32,.27,1,0,2,0,0,0,1,1,10.6,0
1,1,0,.39,.34,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.19,.18,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.37,.32,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.41,.3,0,0,1,0,0,0,0,1,3.9,0
1,0,0,.38,.23,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.33,.28,1,0,2,0,0,0,0,1,10.6,1
0,0,0,.36,.36,0,0,2,0,0,1,1,1,1.8,0
0,0,1,.42,.33,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.427,.271,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.349,.202,1,0,1,0,0,0,1,1,3.2,1
0,0,0,.384,.303,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.31,.2,0,0,1,0,0,0,0,1,2,0
0,0,0,.27,.27,0,0,2,0,0,1,1,1,3.2,0
0,0,0,.396,.148,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.26,.2,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.32,.22,1,0,1,0,0,0,1,1,3.9,0
0,0,0,.369,.336,1,0,2,0,0,0,0,1,2,0
1,0,0,.31,.196,0,1,4,0,0,0,0,1,10.6,0
0,0,0,.353,.31,0,0,2,0,0,0,0,1,2,0
0,0,0,.276,.209,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.31,.31,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.38,.33,1,0,3,0,0,0,1,1,3.2,1
0,0,0,.37,.16,0,0,3,0,0,1,0,1,4.3,1
0,0,0,.36,.22,1,0,2,0,0,0,0,1,3.9,0
0,0,0,.35,.23,1,0,2,0,0,0,0,1,2,1
0,0,0,.36,.34,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.396,.16,0,0,1,0,0,0,0,1,3.1,0
0,0,1,.4,.26,1,0,1,0,0,0,0,1,3.1,0
1,0,0,.32,.15,0,0,4,0,0,1,1,1,4.3,0
0,0,0,.35,.34,1,0,2,0,0,1,1,1,10.6,0
0,0,0,.36,.28,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.35,.25,1,0,2,0,0,0,1,1,2,0
0,0,0,.36,.31,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.27,.27,0,0,1,0,0,0,1,1,4.3,0
0,0,0,.31,.28,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.24,.24,0,0,1,0,0,1,0,1,10.6,0
0,0,0,.34,.28,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.29,.24,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.42,.42,0,0,1,0,0,0,0,1,3.2,0
0,0,1,.36,.21,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.29,.25,0,0,2,0,0,0,0,0,5.3,0
1,0,0,3,3,0,0,3,0,0,1,0,0,10.6,0
0,0,1,.35,.26,1,0,2,0,0,0,0,0,3.2,0
1,0,0,.29,.29,0,0,1,0,0,0,0,1,4.3,0
1,0,0,.25,.18,1,0,4,1,0,1,0,1,4.3,0
0,0,0,.33,.29,1,0,2,0,0,1,1,1,10.6,0
0,0,1,.33,.22,1,0,2,0,0,0,0,1,3.9,0
0,0,0,.32,.21,1,0,2,0,0,0,1,1,3.9,0
1,0,0,.3,.2,1,0,2,1,0,0,0,1,4.3,0
1,0,0,.33,.24,0,0,4,0,0,0,0,1,2,0
0,0,1,.24,.2,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.29,.24,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.28,.17,0,0,2,0,0,0,0,1,4.3,0
0,1,0,.37,.3,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.3,.2,0,0,2,0,0,0,1,1,2,0
0,0,0,.37,.35,1,0,2,0,0,0,0,1,1.8,1
0,0,0,.19,.16,0,0,2,0,0,0,1,1,10.6,1
0,0,0,.36,.29,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.83,.72,0,0,2,0,0,0,1,1,3.6,0
0,0,1,.37,.23,0,1,2,1,0,0,1,1,3.6,1
0,0,0,.29,.16,0,0,2,0,0,0,1,1,3.6,0
0,1,0,.37,.31,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.21,.21,0,0,2,1,0,0,0,1,3.6,0
0,0,0,.21,.19,0,0,2,0,0,0,1,0,3.6,0
0,0,0,.29,.28,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.21,.14,0,1,2,0,0,0,1,1,3.6,0
0,0,0,.42,.32,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.33,.29,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.22,.21,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.27,.23,0,0,2,0,0,0,0,1,3.6,0
0,1,0,.43,.34,0,1,2,0,0,0,1,1,3.6,1
1,0,0,.37,.2,1,0,2,1,1,0,0,1,3.6,1
0,1,0,.19,.19,1,0,1,0,0,1,0,1,3.6,0
0,0,0,.29,.29,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.17,.13,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.34,.24,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.16,.16,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.13,.12,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.31,.24,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.23,.23,0,0,2,0,0,1,0,1,3.6,0
0,0,0,.2,.18,1,0,1,0,0,0,1,1,3.6,1
0,0,0,.21,.19,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.24,.22,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.22,.22,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.25,.17,0,0,2,0,0,0,1,1,3.6,0
0,0,1,.29,.2,0,1,2,0,0,0,1,1,3.6,1
0,0,0,.34,.29,1,0,2,0,0,0,1,1,3.6,1
0,0,0,.4,.31,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.29,.25,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.29,.22,0,0,2,0,0,0,0,1,3.6,0
0,1,0,.14,.14,0,0,2,0,0,0,0,1,3.6,1
0,0,0,.41,.31,0,1,2,0,0,0,0,1,3.6,0
0,1,0,.37,.28,1,0,2,0,0,0,1,1,3.6,1
0,1,0,.43,.43,0,1,2,0,0,0,1,1,3.6,1
0,0,0,.43,.36,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.26,.26,1,0,2,0,0,0,0,1,3.6,1
0,0,0,.23,.23,0,1,2,0,0,0,1,1,3.6,1
0,0,0,.21,.21,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.217,.213,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.37,.322,0,0,2,0,0,0,1,1,3.1,1
0,0,0,.332,.294,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.3,.232,0,0,1,0,0,1,1,1,3.2,0
0,0,0,.371,.261,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,.237,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.17,.137,0,0,2,0,0,0,1,1,4.3,0
0,0,0,.2618,.1233,0,0,2,0,0,0,0,1,3.1,1
0,0,0,.219,.21,0,0,2,0,0,0,0,1,8.9,0
0,0,0,.348,.327,1,0,2,0,0,0,0,1,3.1,1
0,1,0,.2058,.2021,1,0,2,0,0,0,1,1,3.2,0
0,0,1,.377,.2927,0,0,2,0,0,0,0,1,3.2,0
0,0,1,.343,.311,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.36,.36,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.43,.11,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.27,.22,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.36,.28,0,1,1,0,0,0,0,1,3.2,0
0,0,0,.27,.22,1,0,2,0,0,0,1,1,3.9,0
0,0,0,.27,.23,0,0,2,1,0,0,0,1,1.8,0
0,1,0,.31,.29,1,0,1,0,0,0,1,1,3.6,0
0,0,0,.35,.3,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.11,.09,0,0,2,0,0,0,1,1,1.8,0
0,0,0,.36,.28,1,0,2,0,0,0,1,1,3.1,0
0,1,0,.36,.27,0,0,2,1,0,0,1,1,8.9,0
0,0,0,.26,.25,0,0,2,1,0,1,0,1,10.6,0
0,0,0,.36,.31,0,1,2,0,0,0,0,1,3.2,0
0,0,0,.32,.3,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.28,.23,1,0,2,0,0,0,0,1,3.2,1
1,0,1,.33,.27,0,1,2,0,0,0,0,1,3.2,0
0,0,0,.3,.29,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.34,.23,1,0,1,0,0,0,1,1,2,0
0,0,0,.25,.24,0,0,2,0,0,0,1,1,3.2,1
1,0,0,.35,.26,0,1,2,0,0,0,0,1,3.2,0
0,0,0,.12,.07,0,0,1,0,0,1,1,1,3.2,1
0,0,0,.33,.32,0,0,1,0,0,0,0,1,3.9,1
0,0,0,.32,.21,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.26,.17,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.51,.32,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.2,.2,0,0,2,0,0,0,1,1,1.8,1
0,0,0,.35,.25,1,0,2,0,0,0,1,1,1.8,0
0,0,0,.31,.21,0,1,2,0,0,0,1,1,1.8,1
1,0,0,.2,.2,1,0,2,0,0,0,1,1,10.6,0
0,0,0,.37,.29,0,1,2,0,0,0,0,1,3.6,0
0,0,0,.29,.24,0,0,2,0,0,0,0,1,5.3,0
0,0,0,.31,.19,0,0,1,0,0,0,1,1,3.6,1
0,0,0,.38,.28,0,0,2,0,0,0,1,1,3.6,1
0,0,0,.29,.09,0,0,1,0,0,1,0,1,3.6,1
0,0,0,.35,.26,1,0,1,0,0,0,0,1,3.6,0
0,0,0,.4,.26,1,0,1,0,0,0,1,1,3.6,0
0,0,0,.34,.23,1,0,2,0,0,0,0,1,3.2,1
0,1,0,.33,.24,0,0,1,0,0,1,0,1,10.6,0
0,0,0,.31,.21,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.41,.29,0,1,2,0,0,0,1,1,3.2,1
1,0,1,.4,.32,0,0,1,0,0,1,0,1,3.2,0
1,0,0,.24,.26,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.24,.11,0,0,2,0,0,0,1,1,1.8,1
0,1,0,.38,.2,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.33,.31,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.32,.17,0,0,1,0,0,0,0,1,3.2,1
0,0,0,.37,.28,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.38,.23,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.31,.28,0,0,2,0,0,0,1,1,10.6,0
1,1,0,.31,.31,0,0,2,0,0,0,1,1,3.6,0
1,1,0,.45,.23,1,0,1,0,1,0,0,1,1.8,0
0,0,0,.35,.26,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.31,.29,0,0,1,0,0,0,0,1,3.6,1
0,0,0,.24,.23,0,0,2,0,0,0,1,1,3.6,0
0,0,0,.35,.16,0,0,2,0,0,0,0,1,3.6,0
1,0,1,.49,.4,1,0,2,1,1,0,0,1,3.6,0
0,0,0,.34,.18,0,1,1,0,0,0,0,1,1.8,0
0,0,0,.37,.3,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.3,.28,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.31,.31,1,0,2,0,0,0,1,1,3.2,1
0,0,1,.34,.17,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.17,.17,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.38,.27,1,0,2,0,0,0,1,1,3.2,0
0,1,0,.37,.29,0,0,2,0,0,0,0,1,3.2,0
1,0,0,.24,.15,0,0,2,0,0,0,0,1,3.2,1
1,0,0,.35,.28,0,0,1,0,0,0,1,1,3.2,1
1,0,0,.35,.28,0,0,1,0,0,0,1,1,3.2,1
0,0,1,.34,.31,0,0,1,0,0,0,1,1,3.6,1
0,0,0,.32,.23,0,0,2,0,0,0,1,1,4.3,0
0,0,0,.33,.28,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.35,.26,0,0,1,0,0,0,0,1,3.2,0
1,0,0,.39,.18,1,0,1,0,0,0,1,1,5.3,1
0,0,0,.28,.27,0,0,2,0,0,0,1,1,3.2,1
1,0,0,.4,.31,1,0,2,0,0,0,0,1,3.2,0
0,1,0,.47,.22,0,0,1,0,0,1,1,1,3.2,1
0,0,1,.3,.3,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.38,.28,0,0,2,0,0,0,1,1,3.1,1
0,0,0,.39,.23,1,0,3,0,0,0,1,1,4.3,1
0,1,0,.31,.3,1,0,2,0,0,0,0,1,3.2,0
0,0,1,.36,.31,1,0,2,0,0,0,0,1,3.6,0
0,0,0,.32,.23,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.37,.3,0,0,1,0,0,1,0,1,3.1,0
0,0,0,.49,.27,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.38,.24,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.36,.18,0,0,2,0,0,1,1,1,10.6,0
0,0,0,.17,.09,0,0,1,0,0,1,0,1,4.3,1
1,0,1,.41,.35,1,0,2,0,0,0,0,1,4.3,1
0,0,0,.33,.29,0,0,2,0,0,0,0,1,3.1,0
0,1,0,.33,.27,0,0,2,0,0,1,0,1,4.3,0
0,0,0,.27,.26,0,0,2,0,0,0,1,1,3.9,1
0,0,0,.32,.29,0,1,1,0,0,0,1,1,3.2,1
0,0,0,.36,.24,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.35,.27,1,0,1,0,0,0,0,1,3.6,0
0,0,0,.33,.31,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.29,.29,0,0,2,0,0,1,0,1,3.6,0
0,0,0,.32,.22,0,0,2,0,0,0,1,1,2,0
0,0,0,.37,.26,1,0,2,0,0,0,1,1,2,0
0,0,0,.26,.25,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.35,.27,1,0,2,0,0,0,1,1,4.3,0
0,0,0,.26,.25,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.31,.2,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.32,.2,0,0,2,1,0,0,0,1,1.8,0
0,0,0,.35,.3,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.34,.32,1,0,2,0,0,0,1,1,1.8,0
1,1,0,.55,.32,1,0,2,0,0,0,1,0,4.3,0
0,0,0,.34,.26,1,0,2,0,0,0,0,1,5.3,0
0,0,0,.21,.21,0,0,2,0,0,0,0,0,5.3,0
0,0,0,.31,.28,0,0,2,0,0,0,0,1,2,0
1,0,0,.47,.33,1,0,2,0,0,1,1,1,10.6,0
0,0,0,.24,.14,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.34,.31,1,0,2,0,0,1,1,1,3.2,0
0,0,0,.31,.3,0,0,2,0,0,0,1,1,2,0
1,1,0,.3,.23,1,0,2,1,0,0,0,1,3.2,0
0,0,0,.33,.32,0,0,1,0,0,1,0,1,3.2,0
1,0,0,.37,.31,1,0,2,1,0,0,1,1,3.2,1
0,0,0,.25,.2,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.29,.21,0,0,1,0,0,1,0,1,3.2,0
0,0,0,.32,.2,1,0,1,0,0,0,1,1,3.2,0
0,0,0,.36,.15,0,0,1,0,0,0,0,1,3.1,1
0,0,0,.24,.23,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.1,.04,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.34,.28,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.43,.3,0,0,3,1,0,0,1,1,10.6,0
0,0,0,.39,.3,0,0,2,0,0,1,1,1,4.3,0
0,0,0,.31,.28,0,0,2,0,0,0,1,1,4.3,0
0,0,1,.25,.14,1,0,2,0,0,0,0,1,4.3,1
1,0,0,1.72,.68,1,0,1,0,0,1,0,1,3.1,0
0,0,0,.37,.26,0,0,2,0,0,0,1,1,5.3,1
0,0,0,.31,.25,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.37,.26,0,0,1,0,0,0,1,1,5.3,0
0,0,0,.24,.2,0,0,2,0,0,1,0,1,1.8,0
0,0,0,.37,.24,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.35,.27,0,1,2,0,0,0,1,1,3.2,1
0,0,0,.29,.26,0,0,1,0,0,1,0,1,10.6,0
0,0,0,.29,.28,1,0,2,0,0,1,0,1,3.9,0
0,0,0,.29,.28,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.07,.07,0,0,1,0,0,1,0,1,10.6,0
0,0,0,.36,.33,1,0,2,0,0,0,0,1,2,0
0,0,0,.25,.22,0,0,1,0,0,0,0,1,10.6,0
0,0,0,.21,.18,0,0,2,0,0,1,0,1,10.6,0
0,0,0,.13,.1,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.34,.23,0,1,4,1,0,0,1,1,4.3,1
0,0,0,.39,.33,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.3,.29,0,0,2,0,0,0,1,1,2,0
0,0,0,.29,.17,0,1,2,0,0,0,0,1,3.1,1
0,0,0,.17,.12,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.37,.27,0,0,2,0,0,0,0,1,3.2,0
1,0,0,.44,.37,1,0,2,0,0,1,0,1,3.2,0
0,0,0,.37,.28,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.25,.23,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.26,.25,0,1,2,0,0,0,1,1,1.8,1
1,0,0,.75,.29,0,0,2,0,0,0,1,1,8.9,0
0,0,0,.175,.12,0,0,2,0,0,0,1,1,4.3,0
0,0,0,.18,.18,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.35,.3,0,0,1,0,0,1,0,1,3.2,0
0,1,0,.276,.26,0,1,2,0,0,0,1,1,3.2,1
0,0,1,.425,.305,0,0,2,1,0,1,0,1,3.2,0
0,1,0,.31,.31,0,0,2,0,0,0,1,1,1.8,0
1,0,0,.28,.28,1,0,2,0,0,0,1,1,3.9,0
0,1,0,.33,.22,1,0,2,0,0,0,0,1,3.2,1
0,0,1,.29,.29,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.18,.18,0,0,2,0,0,0,1,1,4.3,1
0,1,0,.48,.34,0,0,2,0,0,1,1,1,3.2,1
0,0,0,.19,.19,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.46,.36,1,0,2,0,0,0,1,1,3.2,0
0,0,1,.19,.19,0,0,2,0,0,0,1,1,3.2,0
0,1,0,.4,.3,1,0,2,0,0,0,1,1,3.2,1
0,0,1,.49,.25,0,0,2,0,0,0,1,1,5.3,1
0,0,0,.55,.23,0,0,2,0,0,0,0,0,3.2,1
0,1,0,.39,.28,1,0,2,0,0,0,1,1,3.9,1
1,0,0,.692,.378,1,0,2,0,0,1,0,1,3.2,0
0,0,0,.406,.29,0,1,1,0,0,0,0,1,3.2,0
1,0,0,.412,.308,0,1,2,0,0,0,1,1,2,1
1,0,0,.3,.265,1,0,2,0,0,0,0,0,3.2,0
0,0,0,.348,.164,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.325,.272,1,0,1,0,0,0,1,1,4.3,1
0,1,0,.359,.28,1,0,1,0,0,0,0,1,4.3,0
0,0,0,.3,.265,1,0,2,0,0,0,0,0,3.2,0
0,0,0,.267,.185,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.33,.31,0,0,2,0,0,0,1,1,2,1
0,0,0,.305,.225,0,0,1,0,0,0,0,1,2,0
0,0,1,.31,.267,0,0,2,0,0,1,0,1,8.9,0
0,0,0,.32,.28,1,0,2,0,0,1,1,1,3.2,1
0,0,0,.37,.25,1,0,2,0,0,0,0,1,10.6,0
0,0,0,.244,.204,0,0,2,0,0,1,0,1,4.3,0
0,0,0,.324,.3,0,0,1,0,0,0,0,1,4.3,0
1,1,0,.35,.292,1,0,2,1,0,0,0,1,3.2,0
0,0,0,.38,.14,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.24,.197,1,0,2,0,0,0,1,1,1.8,1
0,0,0,.312,.257,1,0,2,0,0,0,0,1,4.3,0
0,0,1,.29,.21,0,0,2,0,0,0,0,1,3.9,1
0,0,0,.32,.259,0,0,2,0,0,0,0,1,3.1,0
1,0,1,.19,.16,0,0,2,0,0,0,0,0,3.1,0
0,0,0,.36,.183,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.176,.12,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.31,.24,1,0,2,0,0,1,1,1,10.6,0
0,0,0,.27,.23,0,0,2,0,0,0,0,1,3.2,0
1,0,0,.3,.3,0,0,2,1,0,0,1,1,3.1,0
1,0,0,.41,.21,1,0,1,0,0,0,0,1,1.8,0
0,0,1,.353,.337,0,0,2,0,0,0,0,1,5.3,0
0,0,0,.19,.12,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.2,.19,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.4,.146,0,0,1,0,0,0,1,1,3.9,1
0,0,0,.32,.258,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.35,.33,0,0,1,0,0,1,0,1,3.2,0
0,0,0,.37,.27,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.35,.29,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.33,.18,0,0,1,0,0,0,0,1,8.9,0
0,0,0,.15,.15,0,0,2,0,0,1,0,1,5.3,0
0,0,0,.34,.23,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.27,.17,0,0,1,0,0,1,1,1,3.1,0
0,1,0,.34,.18,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.3,.22,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.32,.32,0,0,2,0,0,0,1,1,3.1,0
0,0,0,1.28,.73,0,0,1,0,0,1,0,1,4.3,0
0,0,0,.28,.15,0,0,1,0,0,0,1,1,3.9,0
0,0,0,.24,.22,0,0,1,0,0,1,0,1,10.6,0
0,0,1,.28,.28,1,0,2,0,0,0,0,1,3.1,0
0,0,1,.31,.31,1,0,2,0,0,0,0,1,3.1,0
0,1,0,.24,.24,1,0,2,0,0,0,1,1,4.3,0
0,0,1,.19,.19,1,0,2,0,0,0,1,1,3.1,0
0,0,0,.38,.36,0,1,1,0,0,0,0,1,3.2,0
0,0,1,.25,.17,0,0,2,0,0,0,0,1,4.3,0
0,1,0,.32,.26,1,0,2,0,0,0,0,1,3.9,1
0,0,0,.35,.24,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.25,.17,0,1,2,0,0,0,1,1,4.3,1
0,0,0,.44,.11,0,0,1,0,0,0,1,1,2,0
0,0,0,.12,.12,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.21,.21,0,0,1,0,0,0,1,1,3.2,0
0,0,1,.24,.2,1,0,1,0,0,0,1,1,10.6,0
0,0,1,.22,.19,0,0,3,0,0,0,0,0,3.1,0
